,topology,sigma,sigma-cor,epsilon,sigma-cdp,sigma-ldp
0,grid,0.11268367784690075,0.3103104072072072,10,0.10039091299087521,0.40156365196350086
1,grid,0.11883006027491352,0.3103104072072072,10,0.10039091299087521,0.40156365196350086
2,grid,0.1249764427029263,0.3103104072072072,10,0.10039091299087521,0.40156365196350086
3,grid,0.13112282513093906,0.3103104072072072,10,0.10039091299087521,0.40156365196350086
4,grid,0.13726920755895183,0.23023032792792794,10,0.10039091299087521,0.40156365196350086
5,grid,0.14341558998696458,0.23023032792792794,10,0.10039091299087521,0.40156365196350086
6,grid,0.14956197241497737,0.23023032792792794,10,0.10039091299087521,0.40156365196350086
7,grid,0.15570835484299012,0.23023032792792794,10,0.10039091299087521,0.40156365196350086
8,grid,0.1618547372710029,0.23023032792792794,10,0.10039091299087521,0.40156365196350086
9,grid,0.16800111969901566,0.23023032792792794,10,0.10039091299087521,0.40156365196350086
10,grid,0.17414750212702843,0.23023032792792794,10,0.10039091299087521,0.40156365196350086
11,grid,0.19258664941106673,0.1901902882882883,10,0.10039091299087521,0.40156365196350086
12,grid,0.1987330318390795,0.1901902882882883,10,0.10039091299087521,0.40156365196350086
13,grid,0.20487941426709227,0.1901902882882883,10,0.10039091299087521,0.40156365196350086
14,grid,0.21102579669510504,0.1901902882882883,10,0.10039091299087521,0.40156365196350086
15,grid,0.21717217912311781,0.1901902882882883,10,0.10039091299087521,0.40156365196350086
16,grid,0.22331856155113058,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
17,grid,0.22946494397914335,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
18,grid,0.23561132640715612,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
19,grid,0.2417577088351689,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
20,grid,0.24790409126318164,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
21,grid,0.2540504736911944,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
22,grid,0.2601968561192072,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
23,grid,0.26634323854722,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
24,grid,0.2724896209752327,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
25,grid,0.27863600340324546,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
26,grid,0.28478238583125826,0.15015024864864865,10,0.10039091299087521,0.40156365196350086
27,grid,0.30936791554330934,0.11011020900900902,10,0.10039091299087521,0.40156365196350086
28,grid,0.31551429797132213,0.11011020900900902,10,0.10039091299087521,0.40156365196350086
29,grid,0.3216606803993349,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
30,grid,0.3278070628273476,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
31,grid,0.3339534452553604,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
32,grid,0.3400998276833732,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
33,grid,0.34624621011138595,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
34,grid,0.3523925925393987,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
35,grid,0.3585389749674115,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
36,grid,0.36468535739542424,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
37,grid,0.37083173982343703,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
38,grid,0.3769781222514498,0.07007016936936937,10,0.10039091299087521,0.40156365196350086
39,grid,0.3892708871074753,0.030030129729729727,10,0.10039091299087521,0.40156365196350086
40,grid,0.39541726953548806,0.030030129729729727,10,0.10039091299087521,0.40156365196350086
41,grid,0.40156365196350086,1e-07,10,0.10039091299087521,0.40156365196350086
